id,tweet,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@putiniscoward @RedLohit @Bullokabaap @ChrisKubiak3 @TimTim25201977 @BenCho185 @MohanSwain090 @youflavio @mfa_russia @narendramodi @AmbRus_India @IndEmbMoscow @RusEmbIndia @IndianDiplomacy @indiandiplomats @MEAIndia @cgivladivostok @rireport @BRICSRussia2020 @rusintrade Humanitarian aid we have been sending from march. 
https://t.co/jDfrUnpXuF",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @AskAnshul: WHO said: Covaxin is safe &amp; effective but suspended supply of Covaxin to UN agencies, to allow manufacturer to upgrade facil�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @MoralHighGreund: @zoyashef Let�s add that China and India have done nothing to help Ukraine.  At this moment they are buying Russian oi�,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @MoralHighGreund: @zoyashef Let�s add that China and India have done nothing to help Ukraine.  At this moment they are buying Russian oi�,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@mfa_russia @UN @RusembUkraine @MFA_Ukraine @RussiaUN @mission_russian @UNHumanRights @StateDept @RusEmbUSA @Dpol_un Welcome?? sir to india
India always ????with Russia ???? any where.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @deepakjsingh: Considering the news coming from Ukraine,civilian deaths,rapes,thefts etc, is it still in India's interest to stand by Ru�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @pallavict: @ARanganathan72 Yes, just like Modiji is responsible for 

?Russia Ukraine war as per 
Ban-her-ji

?Rising crude oil prices�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @AskAnshul: WHO said: Covaxin is safe &amp; effective but suspended supply of Covaxin to UN agencies, to allow manufacturer to upgrade facil�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @Power_Jen: For the love of God, give Ukraine whatever it needs. 

Stop ALL trade with Russia. 

Germany, Hungary, Israel and India shou�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @Power_Jen: For the love of God, give Ukraine whatever it needs. 

Stop ALL trade with Russia. 

Germany, Hungary, Israel and India shou�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"Russia-Ukraine war latest: Biden calls for Putin to face war crimes trial after atrocities in Bucha � live https://t.co/hDqZWmz9TP -- HEY #India, HEY #Israel: GLAD YOU'RE STILL SUPPORTING #Russia.  STEPPING UP AND DOING THE RIGHT THING.  YOU'RE DISGUSTING!",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @ArnabGofficial7: For the first time in history, the world is battling on two fronts, one with pandemic for two years, and Russia-Ukrain�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @AskAnshul: WHO said: Covaxin is safe &amp; effective but suspended supply of Covaxin to UN agencies, to allow manufacturer to upgrade facil�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@Cold_Peace_ @donacamp Daleep singh baited china to do in India, what murica baited russia to do in ukraine. Sinister",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @AskAnshul: WHO said: Covaxin is safe &amp; effective but suspended supply of Covaxin to UN agencies, to allow manufacturer to upgrade facil�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @AskAnshul: WHO said: Covaxin is safe &amp; effective but suspended supply of Covaxin to UN agencies, to allow manufacturer to upgrade facil�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,Biden says Putin is a war criminal calls for war crimes trial https://t.co/cJf2LjVKyY,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @AskAnshul: WHO said: Covaxin is safe &amp; effective but suspended supply of Covaxin to UN agencies, to allow manufacturer to upgrade facil�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"As on 04.04.2022
1.Political crisis in Pakistan
2. State of emergency in Sri Lanka
3. Military rule in Myanmar
4. Taliban rule in Afghanistan
5. One party rule in China
6. One man rule in Russia
7. Russian invasion in Ukraine

people in India are enjoying IPL and are complaining.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @Power_Jen: For the love of God, give Ukraine whatever it needs. 

Stop ALL trade with Russia. 

Germany, Hungary, Israel and India shou�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@clondevitt @ianbremmer I am extremely critical of western policy and have no right to tell India what to do.

Ukraine war for us as Indians is like the war on Iraq,Afghanistan, Syria, Libya, Yemen. Where was the outrage? Where is the outrage? Any sanctions?

Why should India support or condemn Russia?",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@RedLohit @tomar_bupesh @Bullokabaap @ChrisKubiak3 @TimTim25201977 @BenCho185 @MohanSwain090 @youflavio @mfa_russia @narendramodi @AmbRus_India @IndEmbMoscow @RusEmbIndia @IndianDiplomacy @indiandiplomats @MEAIndia @cgivladivostok @rireport @BRICSRussia2020 @rusintrade War monger? When did Ukraine invade Russia?,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @pallavict: @ARanganathan72 Yes, just like Modiji is responsible for 

?Russia Ukraine war as per 
Ban-her-ji

?Rising crude oil prices�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @alexstubb: The UN Security Council with Russia as a member has limited, if any, credibility because of the war in Ukraine. Equally, Chi�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @bgopu1973: @krishna_hande @AjitsinhJagirda @Am_dilip1 @bs_hariharan3 @swetashandilya @Satishrathod100 @MaxNewsWorld @GSNarayan1960 @sur�,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @WestWingReport: India - which has not criticized Putin's brutal invasion of Ukraine - says it will continue to buy oil from Russia; Mos�,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@TheFatHippo57 @ks_1968 @Mij_Europe Will it be 'for nothing' in that situation?
 
Yes I have seen the reports of them busying deals to buy discounted oil supplies. Can India &amp; China import all that pariah's coal and without negative impact? https://t.co/mc35QtaPpc",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @pallavict: @ARanganathan72 Yes, just like Modiji is responsible for 

?Russia Ukraine war as per 
Ban-her-ji

?Rising crude oil prices�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@tyrawal @E2theeS @punjabiwaseb India me afghan larkiyan sab se agay hain Russia Ukraine ko peche chor diya 
Wahan dalkhor Hindu nasal langmar tormakhi Sikh aur hindu unki marte hain https://t.co/LvHUelKMRK",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @DerekJGrossman: Pakistan military chief says what India cannot/will not: �Despite legitimate security concerns of Russia, its aggressio�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @HSSiitgn: We invite to the Insight Series talk on 'Current Challenges to Global Security and Economic Architecture: Implications for In�,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @RRohanSaini_: History will Judge #USA for being double-faced &amp; for backstabbing #Ukraina during #UkraineRussianWar 
USA is literally pa�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @Power_Jen: For the love of God, give Ukraine whatever it needs. 

Stop ALL trade with Russia. 

Germany, Hungary, Israel and India shou�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,India�s NAM 2.0: Why West�s response to Modi�s non-alignment is restrained https://t.co/VT0ubLvohN via @indiatoday,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"The war in #Ukraine is no doubt a seismic event...but it will neither reshape the global order nor presage an ideological showdown of democracies against China and Russia. @ShivshankaMenon
https://t.co/9ezMuOtMsi",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @wwonerick: Interesting article. A little concerned why would we do any business with India when they don�t even recognize the human rig�,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@Aakar__Patel They all are busy discussing Ukraine-Russia War. N are happy that Halal meat in India is protested.,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @Jikkuvarghese: ????? Tune into my #DelhiHashtag Podcast.
Can somebody unplug India from Internet? Here's some take-way from Russia-Ukrain�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @HToenne: @mfa_russia @RusEmbIndia_Ru @IndEmbMoscowRus @rusintrade @AmbRus_India @IndEmbMoscow @RusEmbIndia @IndianDiplomacy @DrSJaishan�,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"History will Judge #USA for being double-faced &amp; for backstabbing #Ukraina during #UkraineRussianWar 
USA is literally paying for an attack on #Ukraine by #Russia &amp; was shamelessly lecturing #India 
Dear USA charity begins at home, stop trading with Russia before lecturing India https://t.co/D11xBxZMQg",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@MSNBC #Ukraine #Russland #Russia The Russian Army is worse then any army in the world Execution style killings with citizens that did nothing. #China Is this stuff ok with your country? #India Is it for yours? This is what you support. Putin says its propaganda until they sit in court,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @MoralHighGreund: @zoyashef Let�s add that China and India have done nothing to help Ukraine.  At this moment they are buying Russian oi�,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @bsindia: Pakistan National Assembly Deputy Speaker rejects the no-confidence motion against PM Imran Khan, declares it unconstitutional�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,#Ukraine #Russland #Russia The Russian Army is worse then any army in the world Execution style killings with citizens that did nothing. #China Is this stuff ok with your country? #India Is it for yours? This is what you support.,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@Penyrheolgerrig @vonderleyen @ZelenskyyUa @Europol @Eurojust By writing, u can't prove that India has supported Russia or Ukraine 
One thing made clear that India is abstained from this war between Russia and Ukraine
India also voted against Russia in the International Court of Justice",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @SPGCIOil: #CommodityTracker: Charts to watch this week

? US #LNG exports unable to solve Europe's #gas supply woes
? Clean #tankers fr�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @AskAnshul: WHO said: Covaxin is safe &amp; effective but suspended supply of Covaxin to UN agencies, to allow manufacturer to upgrade facil�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @varinder_bansal: State of emergency in Sri Lanka. Political crisis in Pakistan. Geopolitical issues b/w Russia: Ukraine. US playing gam�,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@apmassaro3 China, India. They are Putin's friends. And does not matter victims. France and Germany help more Russia than Ukraine.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"US buys 43%
More Russian Oil #ukraine #Bucha #BuchaMassacre #germany #russia #Moscow #poland #italy #india #usa",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@RedLohit @tomar_bupesh @ChrisKubiak3 @Bullokabaap @TimTim25201977 @BenCho185 @MohanSwain090 @youflavio @mfa_russia @narendramodi @AmbRus_India @IndEmbMoscow @RusEmbIndia @IndianDiplomacy @indiandiplomats @MEAIndia @cgivladivostok @rireport @BRICSRussia2020 @rusintrade Do you know of what happened to Ukraine prior to WW2 or are you just as ignorant on that as you are other issues? Soviets were performing genocide on us for years. The world did nothing. They sided with Germany, before knowledge of what was happening.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @pallavict: @ARanganathan72 Yes, just like Modiji is responsible for 

?Russia Ukraine war as per 
Ban-her-ji

?Rising crude oil prices�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @Power_Jen: For the love of God, give Ukraine whatever it needs. 

Stop ALL trade with Russia. 

Germany, Hungary, Israel and India shou�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @Diedhein: The West should spend less time seizing oligarchs� yachts and prioritize the things that they believe give Russia its superp�,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @AskAnshul: WHO said: Covaxin is safe &amp; effective but suspended supply of Covaxin to UN agencies, to allow manufacturer to upgrade facil�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@SinghRitvik07 @woodchippings1 @Feiryred @lapatina_ India, China and 33 other nations Wednesday abstained from a UN General Assembly resolution that censured Russia for its military actions in Ukraine. The resolution was backed by 141 UN member states. Russia, Belarus, Syria, North Korea and Eritrea opposed it.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"????????? ??? ????? (Oil Purchase) ?????????? ?????? ??????? �?????� ??? ?????? ????.
#WalterJLindner #India #Russia #VladimirPutin #FinanceMinisterNirmalaSitharaman #Ukraine #UnionMinisterHardeepSinghPuri #DainikGomantakNews https://t.co/jTguRbEcQP",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @WestWingReport: India - which has not criticized Putin's brutal invasion of Ukraine - says it will continue to buy oil from Russia; Mos�,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @DerekJGrossman: Pakistan military chief says what India cannot/will not: �Despite legitimate security concerns of Russia, its aggressio�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,India - which has not criticized Putin's brutal invasion of Ukraine - says it will continue to buy oil from Russia; Moscow is selling at a fat discount,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"India has significantly tied communications with West and Russia amid war in Ukraine. Currently, a bilateral meeting between Russia and India taking place in New Delhi. #AsiaPrime https://t.co/N4J7d28Okf",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@SumaiyahN21 @Pontifex @Ukraine @Ukraine @CTGN @Russia @China @Iran @Brazil @SouthAfrica  @India  @USA @America @Singapore @Malaysia @Filipino @Pinoy  @Pinas @Philippines
,,, see @ southfront??org/ukrainian-nazis-tortured-woman-in-mariupol-photos-18/ https://t.co/6kCwpczHVh",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@jimmychow @dw_politics @melissakchan https://t.co/6fO1Ex66Fz ??,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@putiniscoward @tomar_bupesh @ChrisKubiak3 @Bullokabaap @TimTim25201977 @BenCho185 @MohanSwain090 @youflavio @mfa_russia @narendramodi @AmbRus_India @IndEmbMoscow @RusEmbIndia @IndianDiplomacy @indiandiplomats @MEAIndia @cgivladivostok @rireport @BRICSRussia2020 @rusintrade No precedent

https://t.co/AdMnvkvnkB",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@putiniscoward @RedLohit @tomar_bupesh @ChrisKubiak3 @TimTim25201977 @BenCho185 @MohanSwain090 @youflavio @mfa_russia @narendramodi @AmbRus_India @IndEmbMoscow @RusEmbIndia @IndianDiplomacy @indiandiplomats @MEAIndia @cgivladivostok @rireport @BRICSRussia2020 @rusintrade Ukraine is in top of filming child porn,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,@putiniscoward @Bullokabaap @RedLohit @ChrisKubiak3 @TimTim25201977 @BenCho185 @MohanSwain090 @youflavio @mfa_russia @narendramodi @AmbRus_India @IndEmbMoscow @RusEmbIndia @IndianDiplomacy @indiandiplomats @MEAIndia @cgivladivostok @rireport @BRICSRussia2020 @rusintrade Like they supported Ukraine ??????,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"RT @DerekJGrossman: Pakistan military chief says what India cannot/will not: �Despite legitimate security concerns of Russia, its aggressio�",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @paoloigna1: In #India si discute di #Bucha https://t.co/SuSPmXc5Mf,,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@socallaghan72 @Ukraine @Ukraine @CTGN @Russia @China @Iran @Brazil @SouthAfrica  @India  @USA @America @Singapore @Malaysia @Filipino @Pinoy  @Pinas @Philippines
,,, see @ southfront??org/ukrainian-nazis-tortured-woman-in-mariupol-photos-18/ https://t.co/UomFFb7EoQ",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@middleageriot I wish Carlson had the gumption to apologize, or even just shut up. Unfortunately, he doesn�t. Russia is engaged in genocide against Ukraine &amp; Tucker, like China &amp; India, is pretending not to notice &amp; talking about this horror as if it�s some sterile strategy about borders.",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,"@putiniscoward @Bullokabaap @tomar_bupesh @ChrisKubiak3 @TimTim25201977 @BenCho185 @MohanSwain090 @youflavio @mfa_russia @narendramodi @AmbRus_India @IndEmbMoscow @RusEmbIndia @IndianDiplomacy @indiandiplomats @MEAIndia @cgivladivostok @rireport @BRICSRussia2020 @rusintrade I see,

https://t.co/M7JS4UuJ88",,,,,,,,,,,,,,,,,,,,,,,
1.51E+18,RT @jeremyscahill: Not one bloc or the other: Ukraine war shows emerging post-American world https://t.co/V6d1h0XibI by @mazmhussain,,,,,,,,,,,,,,,,,,,,,,,
